"route_id","route_short_name","route_type","route_url","agency_id","route_desc","route_color","route_text_color","route_long_name"
"5-27-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-51-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-86-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-3-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-19-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-42-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-2-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-12-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-105-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-46-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-5-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-16-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"15-441-E","E","0",,"19","Hauptbahnhof - Wallstadt Ost","9C9C9C","000000","(Heddesheim -) Wallstadt Ost – MA Käfertal Bf – Universitätsklinikum – Alte Feuerwache – Paradeplatz – MA Hauptbahnhof"
"15-446-E","E","0",,"19","Hauptbahnhof - Wallstadt Ost","9C9C9C","000000","(Heddesheim -) Wallstadt Ost – MA Käfertal Bf – Universitätsklinikum – Alte Feuerwache – Paradeplatz – MA Hauptbahnhof"
"5-91-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-24-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-4-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-61-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-405-E","E","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","9C9C9C","000000","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-122-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-62-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-84-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-410-E","E","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","9C9C9C","000000","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-412-E","E","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","9C9C9C","000000","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"25-2-25","25","0",,"19",,"9D9D9C","000000","Schriesheim Bahnhof - Bismarckplatz"
"5-125-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-34-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-404-E","E","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","9C9C9C","000000","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-32-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"25-1-25","25","0",,"19",,"9D9D9C","000000","Seegarten - Schriesheim Bahnhof"
"5-133-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"6-421-E","E","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","9C9C9C","000000","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-924-6","6","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","966C29","FFFFFF","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-911-6A","6A","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","966C29","FFFFFF","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-922-6","6","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","966C29","FFFFFF","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"5-18-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-491-E","E","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","9C9C9C","000000","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-55-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-401-E","E","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","9C9C9C","000000","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-132-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-103-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"21-2-21","21","0",,"19","Bismarckplatz - Hans-Thoma-Platz","E30613","FFFFFF","Neuenheim Technologiepark - Handschuhsheim Hans-Thoma-Platz"
"21-1-21","21","0",,"19","Bismarckplatz - Hans-Thoma-Platz","E30613","FFFFFF","Neuenheim Technologiepark - Handschuhsheim Hans-Thoma-Platz"
"5-136-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"14-231-5A","5A","0",,"19",,"00975F","FFFFFF","Heddesheim Bahnhof - Käfertal Bahnhof"
"5-53-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-128-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-33-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-130-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-134-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-126-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-85-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-106-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-21-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"15-421-E","E","0",,"19","Hauptbahnhof - Wallstadt Ost","9C9C9C","000000","(Heddesheim -) Wallstadt Ost – MA Käfertal Bf – Universitätsklinikum – Alte Feuerwache – Paradeplatz – MA Hauptbahnhof"
"5-66-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-7-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-75-5","5","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","00975F","FFFFFF","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"5-403-E","E","0",,"19","Weinheim - Mannheim - Heidelberg (Rundf)","9C9C9C","000000","Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
"6-926-6","6","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","966C29","FFFFFF","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-912-6A","6A","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","966C29","FFFFFF","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-923-6","6","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","966C29","FFFFFF","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-411-E","E","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","9C9C9C","000000","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-925-6","6","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","966C29","FFFFFF","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-424-E","E","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","9C9C9C","000000","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-441-E","E","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","9C9C9C","000000","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-73-6","6","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","966C29","FFFFFF","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-921-6","6","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","966C29","FFFFFF","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-930-6","6","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","966C29","FFFFFF","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-929-6","6","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","966C29","FFFFFF","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-221-6A","6A","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","966C29","FFFFFF","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-928-6","6","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","966C29","FFFFFF","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-422-E","E","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","9C9C9C","000000","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-82-6","6","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","966C29","FFFFFF","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-44-6","6","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","966C29","FFFFFF","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-913-6A","6A","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","966C29","FFFFFF","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-81-6","6","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","966C29","FFFFFF","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-412-E","E","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","9C9C9C","000000","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"6-482-E","E","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","9C9C9C","000000","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"1-316-1","1","0",,"19","Rheinau - Schönau","F39B9B","000000","MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
"14-204-5A","5A","0",,"19",,"00975F","FFFFFF","MA Hauptbahnhof - Heddesheim Bahnhof"
"14-423-E","E","0",,"19",,"9C9C9C","000000","MA Hauptbahnhof - Weberstraße"
"7-833-E","E","0",,"19","Oppau - Vogelstang","9C9C9C","000000","MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
"7-831-7","7","0",,"19","Oppau - Vogelstang","FFCC00","000000","MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
"7-832-7","7","0",,"19","Oppau - Vogelstang","FFCC00","000000","MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
"7-144-7","7","0",,"19","Oppau - Vogelstang","FFCC00","000000","MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
"7-444-E","E","0",,"19","Oppau - Vogelstang","9C9C9C","000000","MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
"10-854-E","E","0",,"19","Friesenheim - Luitpoldhafen","9C9C9C","000000","LU Friesenheim - LU Hbf - Berliner Platz - LU Luitpoldhafen"
"10-853-10","10","0",,"19","Friesenheim - Luitpoldhafen","A71680","FFFFFF","LU Friesenheim - LU Hbf - Berliner Platz - LU Luitpoldhafen"
"7-905-7","7","0",,"19","Oppau - Vogelstang","FFCC00","000000","MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
"7-902-7","7","0",,"19","Oppau - Vogelstang","FFCC00","000000","MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
"7-911-7","7","0",,"19","Oppau - Vogelstang","FFCC00","000000","MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
"7-912-7","7","0",,"19","Oppau - Vogelstang","FFCC00","000000","MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
"7-901-7","7","0",,"19","Oppau - Vogelstang","FFCC00","000000","MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
"7-908-E","E","0",,"19","Oppau - Vogelstang","9C9C9C","000000","MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
"6-869-E","E","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","9C9C9C","000000","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"7-904-7","7","0",,"19","Oppau - Vogelstang","FFCC00","000000","MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
"7-903-E","E","0",,"19","Oppau - Vogelstang","9C9C9C","000000","MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
"6-868-E","E","0",,"19","Rheingönheim - Neuostheim/Neuhermsheim","9C9C9C","000000","MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
"9-490-E","E","0",,"19","Bad Dürkheim - Heidelberg","9C9C9C","000000","(RNV-Express Heidelberg – Edingen – Mannheim -) MA Neuostheim – MA Hauptbahnhof – Ludwigshafen – Bad Dürkheim"
"15-470-E","E","0",,"19","Hauptbahnhof - Wallstadt Ost","9C9C9C","000000","(Heddesheim -) Wallstadt Ost – MA Käfertal Bf – Universitätsklinikum – Alte Feuerwache – Paradeplatz – MA Hauptbahnhof"
"14-442-E","E","0",,"19",,"9C9C9C","000000","Weberstraße - MA Hauptbahnhof"
"15-43-15","15","0",,"19","Hauptbahnhof - Wallstadt Ost","F7AB64","000000","(Heddesheim -) Wallstadt Ost – MA Käfertal Bf – Universitätsklinikum – Alte Feuerwache – Paradeplatz – MA Hauptbahnhof"
"15-440-E","E","0",,"19","Hauptbahnhof - Wallstadt Ost","9C9C9C","000000","(Heddesheim -) Wallstadt Ost – MA Käfertal Bf – Universitätsklinikum – Alte Feuerwache – Paradeplatz – MA Hauptbahnhof"
"15-444-E","E","0",,"19","Hauptbahnhof - Wallstadt Ost","9C9C9C","000000","(Heddesheim -) Wallstadt Ost – MA Käfertal Bf – Universitätsklinikum – Alte Feuerwache – Paradeplatz – MA Hauptbahnhof"
"15-21-15","15","0",,"19","Hauptbahnhof - Wallstadt Ost","F7AB64","000000","(Heddesheim -) Wallstadt Ost – MA Käfertal Bf – Universitätsklinikum – Alte Feuerwache – Paradeplatz – MA Hauptbahnhof"
"15-411-E","E","0",,"19","Hauptbahnhof - Wallstadt Ost","9C9C9C","000000","(Heddesheim -) Wallstadt Ost – MA Käfertal Bf – Universitätsklinikum – Alte Feuerwache – Paradeplatz – MA Hauptbahnhof"
"15-448-E","E","0",,"19","Hauptbahnhof - Wallstadt Ost","9C9C9C","000000","(Heddesheim -) Wallstadt Ost – MA Käfertal Bf – Universitätsklinikum – Alte Feuerwache – Paradeplatz – MA Hauptbahnhof"
"15-23-15","15","0",,"19","Hauptbahnhof - Wallstadt Ost","F7AB64","000000","(Heddesheim -) Wallstadt Ost – MA Käfertal Bf – Universitätsklinikum – Alte Feuerwache – Paradeplatz – MA Hauptbahnhof"
"14-233-5A","5A","0",,"19",,"00975F","FFFFFF","Heddesheim Bahnhof - Käfertal Bahnhof"
"15-423-E","E","0",,"19","Hauptbahnhof - Wallstadt Ost","9C9C9C","000000","(Heddesheim -) Wallstadt Ost – MA Käfertal Bf – Universitätsklinikum – Alte Feuerwache – Paradeplatz – MA Hauptbahnhof"
"16-442-E","E","0",,"19","Sullivan - Franklinschule - Franklin Mitte - Bensheimer Straße","9C9C9C","000000","Sullivan - Franklinschule - Franklin Mitte - Bensheimer Straße"
"16-2-16","16","0",,"19","Sullivan - Franklinschule - Franklin Mitte - Bensheimer Straße","9D9D9C","000000","Sullivan - Franklinschule - Franklin Mitte - Bensheimer Straße"
"16-1-16","16","0",,"19","Sullivan - Franklinschule - Franklin Mitte - Bensheimer Straße","9D9D9C","000000","Sullivan - Franklinschule - Franklin Mitte - Bensheimer Straße"
"16-11-16","16","0",,"19","Sullivan - Franklinschule - Franklin Mitte - Bensheimer Straße","9D9D9C","000000","Sullivan - Franklinschule - Franklin Mitte - Bensheimer Straße"
"16-441-E","E","0",,"19","Sullivan - Franklinschule - Franklin Mitte - Bensheimer Straße","9C9C9C","000000","Sullivan - Franklinschule - Franklin Mitte - Bensheimer Straße"
"23-451-E","E","0",,"19","Handschuhsheim - Leimen","9C9C9C","000000","HD Handschuhsheim - HD Bismarckplatz - HD Rohrbach - Leimen"
"23-151-23","23","0",,"19","Handschuhsheim - Leimen","E48F00","000000","HD Handschuhsheim - HD Bismarckplatz - HD Rohrbach - Leimen"
"23-2-23","23","0",,"19","Handschuhsheim - Leimen","E48F00","000000","HD Handschuhsheim - HD Bismarckplatz - HD Rohrbach - Leimen"
"22-2-22","22","0",,"19","Bismarckplatz - Eppelheim","FDC300","000000","Eppelheim, Kirchheimer Straße - Heidelberg, Bismarckplatz"
"22-1-22","22","0",,"19","Bismarckplatz - Eppelheim","FDC300","000000","Eppelheim, Kirchheimer Straße - Heidelberg, Bismarckplatz"
"23-1-23","23","0",,"19","Handschuhsheim - Leimen","E48F00","000000","HD Handschuhsheim - HD Bismarckplatz - HD Rohrbach - Leimen"
"22-121-22","22","0",,"19","Bismarckplatz - Eppelheim","FDC300","000000","Eppelheim, Kirchheimer Straße - Heidelberg, Bismarckplatz"
"22-102-22","22","0",,"19","Bismarckplatz - Eppelheim","FDC300","000000","Eppelheim, Kirchheimer Straße - Heidelberg, Bismarckplatz"
"23-152-23","23","0",,"19","Handschuhsheim - Leimen","E48F00","000000","HD Handschuhsheim - HD Bismarckplatz - HD Rohrbach - Leimen"
"23-452-E","E","0",,"19","Handschuhsheim - Leimen","9C9C9C","000000","HD Handschuhsheim - HD Bismarckplatz - HD Rohrbach - Leimen"
"22-122-22","22","0",,"19","Bismarckplatz - Eppelheim","FDC300","000000","Eppelheim, Kirchheimer Straße - Heidelberg, Bismarckplatz"
"24-402-E","E","0",,"19","Handschuhsheim - Rohrbach Süd","9C9C9C","000000","Rohrbach Süd - HD Hbf - Technologiepark - HD Handschuhsheim - Dossenheim - Schriesheim"
"24-11-24","24","0",,"19","Handschuhsheim - Rohrbach Süd","8D2176","FFFFFF","Rohrbach Süd - HD Hbf - Technologiepark - HD Handschuhsheim - Dossenheim - Schriesheim"
"24-2-24","24","0",,"19","Handschuhsheim - Rohrbach Süd","8D2176","FFFFFF","Rohrbach Süd - HD Hbf - Technologiepark - HD Handschuhsheim - Dossenheim - Schriesheim"
"26-1-26","26","0",,"19","Bismarckplatz - Kirchheim","F39B9B","000000","HD Bismarckplatz - Messplatz - Kirchheim"
"26-2-26","26","0",,"19","Bismarckplatz - Kirchheim","F39B9B","000000","HD Bismarckplatz - Messplatz - Kirchheim"
"24-1-24","24","0",,"19","Handschuhsheim - Rohrbach Süd","8D2176","FFFFFF","Rohrbach Süd - HD Hbf - Technologiepark - HD Handschuhsheim - Dossenheim - Schriesheim"
"24-12-24","24","0",,"19","Handschuhsheim - Rohrbach Süd","8D2176","FFFFFF","Rohrbach Süd - HD Hbf - Technologiepark - HD Handschuhsheim - Dossenheim - Schriesheim"
"26-11-26","26","0",,"19","Bismarckplatz - Kirchheim","F39B9B","000000","HD Bismarckplatz - Messplatz - Kirchheim"
"26-12-26","26","0",,"19","Bismarckplatz - Kirchheim","F39B9B","000000","HD Bismarckplatz - Messplatz - Kirchheim"
"24-111-24","24","0",,"19","Handschuhsheim - Rohrbach Süd","8D2176","FFFFFF","Rohrbach Süd - HD Hbf - Technologiepark - HD Handschuhsheim - Dossenheim - Schriesheim"
"24-152-24","24","0",,"19","Handschuhsheim - Rohrbach Süd","8D2176","FFFFFF","Rohrbach Süd - HD Hbf - Technologiepark - HD Handschuhsheim - Dossenheim - Schriesheim"
"24-71-24","24","0",,"19","Handschuhsheim - Rohrbach Süd","8D2176","FFFFFF","Rohrbach Süd - HD Hbf - Technologiepark - HD Handschuhsheim - Dossenheim - Schriesheim"
"26-72-26","26","0",,"19","Bismarckplatz - Kirchheim","F39B9B","000000","HD Bismarckplatz - Messplatz - Kirchheim"
